prompt_id,template_id,seed,setting,direct_exposure_score,ac_score,tsr_score
T19-V2,T19,17,Regex-only,0.619771,0.965459,0.956139
T19-V3,T19,17,Regex-only,0.617339,0.966572,0.957630
T19-V4,T19,17,Regex-only,0.619924,0.967995,0.953617
T19-V5,T19,17,Regex-only,0.619524,0.968704,0.954667
T19-V6,T19,17,Regex-only,0.613756,0.970901,0.959356
T19-V7,T19,17,Regex-only,0.612856,0.969026,0.962354
T19-V8,T19,17,Regex-only,0.617648,0.967542,0.956413
T20-V1,T20,17,Regex-only,0.616418,0.971160,0.961740
T20-V2,T20,17,Regex-only,0.614891,0.971322,0.960957
T20-V3,T20,17,Regex-only,0.616185,0.967518,0.961384
T20-V4,T20,17,Regex-only,0.617060,0.968975,0.956894
T20-V5,T20,17,Regex-only,0.615419,0.970668,0.962155
T20-V6,T20,17,Regex-only,0.617620,0.971789,0.960115
T20-V7,T20,17,Regex-only,0.614909,0.972220,0.959376
T20-V8,T20,17,Regex-only,0.620041,0.967890,0.958696
T21-V1,T21,17,Regex-only,0.614891,0.971322,0.960957
T21-V2,T21,17,Regex-only,0.616185,0.967518,0.961384
T21-V3,T21,17,Regex-only,0.615060,0.970975,0.959394
T21-V4,T21,17,Regex-only,0.618219,0.967868,0.958655
T21-V5,T21,17,Regex-only,0.617620,0.971789,0.960115
T21-V6,T21,17,Regex-only,0.614909,0.972220,0.959376
T21-V7,T21,17,Regex-only,0.618041,0.969890,0.961196
T21-V8,T21,17,Regex-only,0.620062,0.968234,0.954429
T22-V1,T22,17,Regex-only,0.618585,0.965118,0.958384
T22-V2,T22,17,Regex-only,0.617460,0.968575,0.956394
T22-V3,T22,17,Regex-only,0.618619,0.967468,0.958155
T22-V4,T22,17,Regex-only,0.622820,0.966589,0.953615
T22-V5,T22,17,Regex-only,0.617309,0.969820,0.956376
T22-V6,T22,17,Regex-only,0.620441,0.967490,0.958196
T22-V7,T22,17,Regex-only,0.620462,0.967834,0.953929
T22-V8,T22,17,Regex-only,0.623371,0.961859,0.951639
T23-V1,T23,17,Regex-only,0.617460,0.968575,0.956394
T23-V2,T23,17,Regex-only,0.618619,0.967468,0.958155
T23-V3,T23,17,Regex-only,0.620820,0.968589,0.956115
T23-V4,T23,17,Regex-only,0.620109,0.967020,0.952876
T23-V5,T23,17,Regex-only,0.620441,0.967490,0.958196
T23-V6,T23,17,Regex-only,0.620462,0.967834,0.953929
T23-V7,T23,17,Regex-only,0.621371,0.963859,0.954139
T23-V8,T23,17,Regex-only,0.620939,0.962972,0.953130
T24-V1,T24,17,Regex-only,0.618619,0.967468,0.958155
T24-V2,T24,17,Regex-only,0.620820,0.968589,0.956115
T24-V3,T24,17,Regex-only,0.618109,0.969020,0.955376
T24-V4,T24,17,Regex-only,0.623241,0.964690,0.954696
T24-V5,T24,17,Regex-only,0.620462,0.967834,0.953929
T24-V6,T24,17,Regex-only,0.621371,0.963859,0.954139
T24-V7,T24,17,Regex-only,0.618939,0.964972,0.955630
T24-V8,T24,17,Regex-only,0.621524,0.966395,0.951617
T25-V1,T25,17,Regex-only,0.618420,0.970989,0.959115
T25-V2,T25,17,Regex-only,0.615709,0.971420,0.958376
T25-V3,T25,17,Regex-only,0.618841,0.969090,0.960196
T25-V4,T25,17,Regex-only,0.620862,0.967434,0.953429
T25-V5,T25,17,Regex-only,0.618971,0.966259,0.957139
T25-V6,T25,17,Regex-only,0.616539,0.967372,0.958630
T25-V7,T25,17,Regex-only,0.617124,0.970795,0.957117
T25-V8,T25,17,Regex-only,0.621524,0.966704,0.952167
T26-V1,T26,17,Regex-only,0.615709,0.971420,0.958376
T26-V2,T26,17,Regex-only,0.618841,0.969090,0.960196
T26-V3,T26,17,Regex-only,0.618862,0.969434,0.955929
T26-V4,T26,17,Regex-only,0.621771,0.963459,0.953639
T26-V5,T26,17,Regex-only,0.616539,0.967372,0.958630
T26-V6,T26,17,Regex-only,0.617124,0.970795,0.957117
T26-V7,T26,17,Regex-only,0.619524,0.968704,0.954667
T26-V8,T26,17,Regex-only,0.615756,0.968901,0.956856
T27-V1,T27,17,Regex-only,0.618841,0.969090,0.960196
T27-V2,T27,17,Regex-only,0.618862,0.969434,0.955929
T27-V3,T27,17,Regex-only,0.619771,0.965459,0.956139
T27-V4,T27,17,Regex-only,0.619339,0.964572,0.955130
T27-V5,T27,17,Regex-only,0.617124,0.970795,0.957117
T27-V6,T27,17,Regex-only,0.619524,0.968704,0.954667
T27-V7,T27,17,Regex-only,0.613756,0.970901,0.959356
T27-V8,T27,17,Regex-only,0.614856,0.967026,0.959854
T28-V1,T28,17,Regex-only,0.618862,0.969434,0.955929
T28-V2,T28,17,Regex-only,0.619771,0.965459,0.956139
T28-V3,T28,17,Regex-only,0.617339,0.966572,0.957630
T28-V4,T28,17,Regex-only,0.619924,0.967995,0.953617
T28-V5,T28,17,Regex-only,0.619524,0.968704,0.954667
T28-V6,T28,17,Regex-only,0.613756,0.970901,0.959356
T28-V7,T28,17,Regex-only,0.612856,0.969026,0.962354
T28-V8,T28,17,Regex-only,0.617648,0.967542,0.956413
T29-V1,T29,17,Regex-only,0.619771,0.965459,0.956139
T29-V2,T29,17,Regex-only,0.617339,0.966572,0.957630
T29-V3,T29,17,Regex-only,0.617924,0.969995,0.956117
T29-V4,T29,17,Regex-only,0.622324,0.965904,0.951167
T29-V5,T29,17,Regex-only,0.613756,0.970901,0.959356
T29-V6,T29,17,Regex-only,0.612856,0.969026,0.962354
T29-V7,T29,17,Regex-only,0.615648,0.969542,0.958913
T29-V8,T29,17,Regex-only,0.618676,0.967142,0.960881
T30-V1,T30,17,Regex-only,0.617291,0.968922,0.957957
T30-V2,T30,17,Regex-only,0.618585,0.965118,0.958384
T30-V3,T30,17,Regex-only,0.617460,0.968575,0.956394
T30-V4,T30,17,Regex-only,0.620619,0.965468,0.955655
T30-V5,T30,17,Regex-only,0.620020,0.969389,0.957115
T30-V6,T30,17,Regex-only,0.617309,0.969820,0.956376
T30-V7,T30,17,Regex-only,0.620441,0.967490,0.958196
T30-V8,T30,17,Regex-only,0.622462,0.965834,0.951429
T31-V1,T31,17,Regex-only,0.618585,0.965118,0.958384
T31-V2,T31,17,Regex-only,0.617460,0.968575,0.956394
T31-V3,T31,17,Regex-only,0.618619,0.967468,0.958155
T31-V4,T31,17,Regex-only,0.622820,0.966589,0.953615
T31-V5,T31,17,Regex-only,0.617309,0.969820,0.956376
T31-V6,T31,17,Regex-only,0.620441,0.967490,0.958196
T31-V7,T31,17,Regex-only,0.620462,0.967834,0.953929
T31-V8,T31,17,Regex-only,0.623371,0.961859,0.951639
T32-V1,T32,17,Regex-only,0.617460,0.968575,0.956394
T32-V2,T32,17,Regex-only,0.618619,0.967468,0.958155
T32-V3,T32,17,Regex-only,0.620820,0.968589,0.956115
T32-V4,T32,17,Regex-only,0.620109,0.967020,0.952876
T32-V5,T32,17,Regex-only,0.620441,0.967490,0.958196
T32-V6,T32,17,Regex-only,0.620462,0.967834,0.953929
T32-V7,T32,17,Regex-only,0.621371,0.963859,0.954139
T32-V8,T32,17,Regex-only,0.620939,0.962972,0.953130
T01-V1,T01,29,Regex-only,0.608235,0.964777,0.955338
T01-V2,T01,29,Regex-only,0.610727,0.969046,0.955691
T01-V3,T01,29,Regex-only,0.609294,0.969019,0.959479
T01-V4,T01,29,Regex-only,0.612460,0.966432,0.954389
T01-V5,T01,29,Regex-only,0.609125,0.968481,0.959744
T01-V6,T01,29,Regex-only,0.608607,0.964524,0.956029
T01-V7,T01,29,Regex-only,0.611047,0.965341,0.955643
T01-V8,T01,29,Regex-only,0.614202,0.963716,0.953743
T02-V1,T02,29,Regex-only,0.610727,0.969046,0.955691
T02-V2,T02,29,Regex-only,0.609294,0.969019,0.959479
T02-V3,T02,29,Regex-only,0.610460,0.968432,0.956889
T02-V4,T02,29,Regex-only,0.611925,0.965681,0.956244
T02-V5,T02,29,Regex-only,0.608607,0.964524,0.956029
T02-V6,T02,29,Regex-only,0.611047,0.965341,0.955643
T02-V7,T02,29,Regex-only,0.612202,0.965716,0.956243
T02-V8,T02,29,Regex-only,0.614845,0.962309,0.952246
T03-V1,T03,29,Regex-only,0.609294,0.969019,0.959479
T03-V2,T03,29,Regex-only,0.610460,0.968432,0.956889
T03-V3,T03,29,Regex-only,0.609925,0.967681,0.958744
T03-V4,T03,29,Regex-only,0.611407,0.961724,0.952529
T03-V5,T03,29,Regex-only,0.611047,0.965341,0.955643
T03-V6,T03,29,Regex-only,0.612202,0.965716,0.956243
T03-V7,T03,29,Regex-only,0.612845,0.964309,0.954746
T03-V8,T03,29,Regex-only,0.614032,0.964651,0.952187
T04-V1,T04,29,Regex-only,0.610460,0.968432,0.956889
T04-V2,T04,29,Regex-only,0.609925,0.967681,0.958744
T04-V3,T04,29,Regex-only,0.609407,0.963724,0.955029
T04-V4,T04,29,Regex-only,0.613847,0.962541,0.952143
T04-V5,T04,29,Regex-only,0.612202,0.965716,0.956243
T04-V6,T04,29,Regex-only,0.612845,0.964309,0.954746
T04-V7,T04,29,Regex-only,0.612032,0.966651,0.954687
T04-V8,T04,29,Regex-only,0.611613,0.966354,0.955870
T05-V1,T05,29,Regex-only,0.609925,0.967681,0.958744
T05-V2,T05,29,Regex-only,0.609407,0.963724,0.955029
T05-V3,T05,29,Regex-only,0.611847,0.964541,0.954643
T05-V4,T05,29,Regex-only,0.615002,0.962916,0.952743
T05-V5,T05,29,Regex-only,0.612845,0.964309,0.954746
T05-V6,T05,29,Regex-only,0.612032,0.966651,0.954687
T05-V7,T05,29,Regex-only,0.609613,0.968354,0.958370
T05-V8,T05,29,Regex-only,0.612677,0.964393,0.951122
T06-V1,T06,29,Regex-only,0.611807,0.961324,0.952029
T06-V2,T06,29,Regex-only,0.614247,0.962141,0.951643
T06-V3,T06,29,Regex-only,0.615402,0.962516,0.952243
T06-V4,T06,29,Regex-only,0.618045,0.959109,0.948246
T06-V5,T06,29,Regex-only,0.614432,0.964251,0.951687
T06-V6,T06,29,Regex-only,0.612013,0.965954,0.955370
T06-V7,T06,29,Regex-only,0.613077,0.963993,0.950622
T06-V8,T06,29,Regex-only,0.614786,0.958330,0.948421
T07-V1,T07,29,Regex-only,0.614247,0.962141,0.951643
T07-V2,T07,29,Regex-only,0.615402,0.962516,0.952243
T07-V3,T07,29,Regex-only,0.616045,0.961109,0.950746
T07-V4,T07,29,Regex-only,0.617232,0.961451,0.948187
T07-V5,T07,29,Regex-only,0.612013,0.965954,0.955370
T07-V6,T07,29,Regex-only,0.613077,0.963993,0.950622
T07-V7,T07,29,Regex-only,0.612786,0.960330,0.950921
T07-V8,T07,29,Regex-only,0.617544,0.959596,0.949764
T08-V1,T08,29,Regex-only,0.615402,0.962516,0.952243
T08-V2,T08,29,Regex-only,0.616045,0.961109,0.950746
T08-V3,T08,29,Regex-only,0.615232,0.963451,0.950687
T08-V4,T08,29,Regex-only,0.614813,0.963154,0.951870
T08-V5,T08,29,Regex-only,0.613077,0.963993,0.950622
T08-V6,T08,29,Regex-only,0.612786,0.960330,0.950921
T08-V7,T08,29,Regex-only,0.615544,0.961596,0.952264
T08-V8,T08,29,Regex-only,0.612427,0.965281,0.954327
T09-V1,T09,29,Regex-only,0.613645,0.963509,0.953746
T09-V2,T09,29,Regex-only,0.612832,0.965851,0.953687
T09-V3,T09,29,Regex-only,0.610413,0.967554,0.957370
T09-V4,T09,29,Regex-only,0.613477,0.963593,0.950122
T09-V5,T09,29,Regex-only,0.610386,0.962730,0.953921
T09-V6,T09,29,Regex-only,0.613144,0.963996,0.955264
T09-V7,T09,29,Regex-only,0.608027,0.969681,0.959827
T09-V8,T09,29,Regex-only,0.609547,0.968663,0.953576
T10-V1,T10,29,Regex-only,0.608235,0.964777,0.955338
T10-V2,T10,29,Regex-only,0.610727,0.969046,0.955691
T10-V3,T10,29,Regex-only,0.609294,0.969019,0.959479
T10-V4,T10,29,Regex-only,0.612460,0.966432,0.954389
T10-V5,T10,29,Regex-only,0.609125,0.968481,0.959744
T10-V6,T10,29,Regex-only,0.608607,0.964524,0.956029
T10-V7,T10,29,Regex-only,0.611047,0.965341,0.955643
T10-V8,T10,29,Regex-only,0.614202,0.963716,0.953743
T11-V1,T11,29,Regex-only,0.610727,0.969046,0.955691
T11-V2,T11,29,Regex-only,0.609294,0.969019,0.959479
T11-V3,T11,29,Regex-only,0.610460,0.968432,0.956889
T11-V4,T11,29,Regex-only,0.611925,0.965681,0.956244
T11-V5,T11,29,Regex-only,0.608607,0.964524,0.956029
T11-V6,T11,29,Regex-only,0.611047,0.965341,0.955643
T11-V7,T11,29,Regex-only,0.612202,0.965716,0.956243
T11-V8,T11,29,Regex-only,0.614845,0.962309,0.952246
T12-V1,T12,29,Regex-only,0.609294,0.969019,0.959479
T12-V2,T12,29,Regex-only,0.610460,0.968432,0.956889
T12-V3,T12,29,Regex-only,0.609925,0.967681,0.958744
T12-V4,T12,29,Regex-only,0.611407,0.961724,0.952529
T12-V5,T12,29,Regex-only,0.611047,0.965341,0.955643
T12-V6,T12,29,Regex-only,0.612202,0.965716,0.956243
T12-V7,T12,29,Regex-only,0.612845,0.964309,0.954746
T12-V8,T12,29,Regex-only,0.614032,0.964651,0.952187
T13-V1,T13,29,Regex-only,0.610460,0.968432,0.956889
T13-V2,T13,29,Regex-only,0.609925,0.967681,0.958744
T13-V3,T13,29,Regex-only,0.609407,0.963724,0.955029
T13-V4,T13,29,Regex-only,0.613847,0.962541,0.952143
T13-V5,T13,29,Regex-only,0.612202,0.965716,0.956243
T13-V6,T13,29,Regex-only,0.612845,0.964309,0.954746
T13-V7,T13,29,Regex-only,0.612032,0.966651,0.954687
T13-V8,T13,29,Regex-only,0.611613,0.966354,0.955870
T14-V1,T14,29,Regex-only,0.612325,0.965281,0.955744
T14-V2,T14,29,Regex-only,0.611807,0.961324,0.952029
T14-V3,T14,29,Regex-only,0.614247,0.962141,0.951643
T14-V4,T14,29,Regex-only,0.617402,0.960516,0.949743
T14-V5,T14,29,Regex-only,0.615245,0.961909,0.951746
T14-V6,T14,29,Regex-only,0.614432,0.964251,0.951687
T14-V7,T14,29,Regex-only,0.612013,0.965954,0.955370
T14-V8,T14,29,Regex-only,0.615077,0.961993,0.948122
T15-V1,T15,29,Regex-only,0.611807,0.961324,0.952029
T15-V2,T15,29,Regex-only,0.614247,0.962141,0.951643
T15-V3,T15,29,Regex-only,0.615402,0.962516,0.952243
T15-V4,T15,29,Regex-only,0.618045,0.959109,0.948246
T15-V5,T15,29,Regex-only,0.614432,0.964251,0.951687
T15-V6,T15,29,Regex-only,0.612013,0.965954,0.955370
T15-V7,T15,29,Regex-only,0.613077,0.963993,0.950622
T15-V8,T15,29,Regex-only,0.614786,0.958330,0.948421
T16-V1,T16,29,Regex-only,0.614247,0.962141,0.951643
T16-V2,T16,29,Regex-only,0.615402,0.962516,0.952243
T16-V3,T16,29,Regex-only,0.616045,0.961109,0.950746
T16-V4,T16,29,Regex-only,0.617232,0.961451,0.948187
T16-V5,T16,29,Regex-only,0.612013,0.965954,0.955370
T16-V6,T16,29,Regex-only,0.613077,0.963993,0.950622
T16-V7,T16,29,Regex-only,0.612786,0.960330,0.950921
T16-V8,T16,29,Regex-only,0.617544,0.959596,0.949764
T17-V1,T17,29,Regex-only,0.614602,0.963316,0.953243
T17-V2,T17,29,Regex-only,0.615245,0.961909,0.951746
T17-V3,T17,29,Regex-only,0.614432,0.964251,0.951687
T17-V4,T17,29,Regex-only,0.614013,0.963954,0.952870
T17-V5,T17,29,Regex-only,0.612277,0.964793,0.951622
T17-V6,T17,29,Regex-only,0.611986,0.961130,0.951921
T17-V7,T17,29,Regex-only,0.614744,0.962396,0.953264
T17-V8,T17,29,Regex-only,0.611627,0.966081,0.955327
T18-V1,T18,29,Regex-only,0.615245,0.961909,0.951746
T18-V2,T18,29,Regex-only,0.614432,0.964251,0.951687
T18-V3,T18,29,Regex-only,0.612013,0.965954,0.955370
T18-V4,T18,29,Regex-only,0.615077,0.961993,0.948122
T18-V5,T18,29,Regex-only,0.611986,0.961130,0.951921
T18-V6,T18,29,Regex-only,0.614744,0.962396,0.953264
T18-V7,T18,29,Regex-only,0.609627,0.968081,0.957827
T18-V8,T18,29,Regex-only,0.611147,0.967063,0.951576
T19-V1,T19,29,Regex-only,0.614432,0.964251,0.951687
T19-V2,T19,29,Regex-only,0.612013,0.965954,0.955370
T19-V3,T19,29,Regex-only,0.613077,0.963993,0.950622
T19-V4,T19,29,Regex-only,0.614786,0.958330,0.948421
T19-V5,T19,29,Regex-only,0.614744,0.962396,0.953264
T19-V6,T19,29,Regex-only,0.609627,0.968081,0.957827
T19-V7,T19,29,Regex-only,0.609147,0.969063,0.954076
T19-V8,T19,29,Regex-only,0.611970,0.967700,0.953011
T20-V1,T20,29,Regex-only,0.612327,0.967446,0.953691
T20-V2,T20,29,Regex-only,0.610894,0.967419,0.957479
T20-V3,T20,29,Regex-only,0.612060,0.966832,0.954889
T20-V4,T20,29,Regex-only,0.613525,0.964081,0.954244
T20-V5,T20,29,Regex-only,0.610207,0.962924,0.954029
T20-V6,T20,29,Regex-only,0.612647,0.963741,0.953643
T20-V7,T20,29,Regex-only,0.613802,0.964116,0.954243
T20-V8,T20,29,Regex-only,0.616445,0.960709,0.950246
T21-V1,T21,29,Regex-only,0.610894,0.967419,0.957479
T21-V2,T21,29,Regex-only,0.612060,0.966832,0.954889
T21-V3,T21,29,Regex-only,0.611525,0.966081,0.956744
T21-V4,T21,29,Regex-only,0.613007,0.960124,0.950529
T21-V5,T21,29,Regex-only,0.612647,0.963741,0.953643
T21-V6,T21,29,Regex-only,0.613802,0.964116,0.954243
T21-V7,T21,29,Regex-only,0.614445,0.962709,0.952746
T21-V8,T21,29,Regex-only,0.615632,0.963051,0.950187
T22-V1,T22,29,Regex-only,0.614460,0.964432,0.951889
T22-V2,T22,29,Regex-only,0.613925,0.963681,0.953744
T22-V3,T22,29,Regex-only,0.613407,0.959724,0.950029
T22-V4,T22,29,Regex-only,0.617847,0.958541,0.947143
T22-V5,T22,29,Regex-only,0.616202,0.961716,0.951243
T22-V6,T22,29,Regex-only,0.616845,0.960309,0.949746
T22-V7,T22,29,Regex-only,0.616032,0.962651,0.949687
T22-V8,T22,29,Regex-only,0.615613,0.962354,0.950870
T23-V1,T23,29,Regex-only,0.613925,0.963681,0.953744
T23-V2,T23,29,Regex-only,0.613407,0.959724,0.950029
T23-V3,T23,29,Regex-only,0.615847,0.960541,0.949643
T23-V4,T23,29,Regex-only,0.619002,0.958916,0.947743
T23-V5,T23,29,Regex-only,0.616845,0.960309,0.949746
T23-V6,T23,29,Regex-only,0.616032,0.962651,0.949687
T23-V7,T23,29,Regex-only,0.613613,0.964354,0.953370
T23-V8,T23,29,Regex-only,0.616677,0.960393,0.946122
T24-V1,T24,29,Regex-only,0.613407,0.959724,0.950029
T24-V2,T24,29,Regex-only,0.615847,0.960541,0.949643
T24-V3,T24,29,Regex-only,0.617002,0.960916,0.950243
T24-V4,T24,29,Regex-only,0.619645,0.957509,0.946246
T24-V5,T24,29,Regex-only,0.616032,0.962651,0.949687
T24-V6,T24,29,Regex-only,0.613613,0.964354,0.953370
T24-V7,T24,29,Regex-only,0.614677,0.962393,0.948622
T24-V8,T24,29,Regex-only,0.616386,0.956730,0.946421
T25-V1,T25,29,Regex-only,0.613447,0.962941,0.952643
T25-V2,T25,29,Regex-only,0.614602,0.963316,0.953243
T25-V3,T25,29,Regex-only,0.615245,0.961909,0.951746
T25-V4,T25,29,Regex-only,0.616432,0.962251,0.949187
T25-V5,T25,29,Regex-only,0.611213,0.966754,0.956370
T25-V6,T25,29,Regex-only,0.612277,0.964793,0.951622
T25-V7,T25,29,Regex-only,0.611986,0.961130,0.951921
T25-V8,T25,29,Regex-only,0.616744,0.960396,0.950764
T26-V1,T26,29,Regex-only,0.614602,0.963316,0.953243
T26-V2,T26,29,Regex-only,0.615245,0.961909,0.951746
T26-V3,T26,29,Regex-only,0.614432,0.964251,0.951687
T26-V4,T26,29,Regex-only,0.614013,0.963954,0.952870
T26-V5,T26,29,Regex-only,0.612277,0.964793,0.951622
T26-V6,T26,29,Regex-only,0.611986,0.961130,0.951921
T26-V7,T26,29,Regex-only,0.614744,0.962396,0.953264
T26-V8,T26,29,Regex-only,0.611627,0.966081,0.955327
T27-V1,T27,29,Regex-only,0.615245,0.961909,0.951746
T27-V2,T27,29,Regex-only,0.614432,0.964251,0.951687
T27-V3,T27,29,Regex-only,0.612013,0.965954,0.955370
T27-V4,T27,29,Regex-only,0.615077,0.961993,0.948122
T27-V5,T27,29,Regex-only,0.611986,0.961130,0.951921
T27-V6,T27,29,Regex-only,0.614744,0.962396,0.953264
T27-V7,T27,29,Regex-only,0.609627,0.968081,0.957827
T27-V8,T27,29,Regex-only,0.611147,0.967063,0.951576
T28-V1,T28,29,Regex-only,0.614432,0.964251,0.951687
T28-V2,T28,29,Regex-only,0.612013,0.965954,0.955370
T28-V3,T28,29,Regex-only,0.613077,0.963993,0.950622
T28-V4,T28,29,Regex-only,0.614786,0.958330,0.948421
T28-V5,T28,29,Regex-only,0.614744,0.962396,0.953264
T28-V6,T28,29,Regex-only,0.609627,0.968081,0.957827
T28-V7,T28,29,Regex-only,0.609147,0.969063,0.954076
T28-V8,T28,29,Regex-only,0.611970,0.967700,0.953011
T29-V1,T29,29,Regex-only,0.612013,0.965954,0.955370
T29-V2,T29,29,Regex-only,0.613077,0.963993,0.950622
T29-V3,T29,29,Regex-only,0.612786,0.960330,0.950921
T29-V4,T29,29,Regex-only,0.617544,0.959596,0.949764
T29-V5,T29,29,Regex-only,0.609627,0.968081,0.957827
T29-V6,T29,29,Regex-only,0.609147,0.969063,0.954076
T29-V7,T29,29,Regex-only,0.609970,0.969700,0.955511
T29-V8,T29,29,Regex-only,0.614159,0.967203,0.954655
T30-V1,T30,29,Regex-only,0.613294,0.965019,0.954479
T30-V2,T30,29,Regex-only,0.614460,0.964432,0.951889
T30-V3,T30,29,Regex-only,0.613925,0.963681,0.953744
T30-V4,T30,29,Regex-only,0.615407,0.957724,0.947529
T30-V5,T30,29,Regex-only,0.615047,0.961341,0.950643
T30-V6,T30,29,Regex-only,0.616202,0.961716,0.951243
T30-V7,T30,29,Regex-only,0.616845,0.960309,0.949746
T30-V8,T30,29,Regex-only,0.618032,0.960651,0.947187
T31-V1,T31,29,Regex-only,0.614460,0.964432,0.951889
T31-V2,T31,29,Regex-only,0.613925,0.963681,0.953744
T31-V3,T31,29,Regex-only,0.613407,0.959724,0.950029
T31-V4,T31,29,Regex-only,0.617847,0.958541,0.947143
T31-V5,T31,29,Regex-only,0.616202,0.961716,0.951243
T31-V6,T31,29,Regex-only,0.616845,0.960309,0.949746
T31-V7,T31,29,Regex-only,0.616032,0.962651,0.949687
T31-V8,T31,29,Regex-only,0.615613,0.962354,0.950870
T32-V1,T32,29,Regex-only,0.613925,0.963681,0.953744
T32-V2,T32,29,Regex-only,0.613407,0.959724,0.950029
T32-V3,T32,29,Regex-only,0.615847,0.960541,0.949643
T32-V4,T32,29,Regex-only,0.619002,0.958916,0.947743
T32-V5,T32,29,Regex-only,0.616845,0.960309,0.949746
T32-V6,T32,29,Regex-only,0.616032,0.962651,0.949687
T32-V7,T32,29,Regex-only,0.613613,0.964354,0.953370
T32-V8,T32,29,Regex-only,0.616677,0.960393,0.946122
T01-V1,T01,43,Regex-only,0.615758,0.975831,0.965044
T01-V2,T01,43,Regex-only,0.615744,0.974749,0.963218
T01-V3,T01,43,Regex-only,0.614326,0.972004,0.959728
T01-V4,T01,43,Regex-only,0.618521,0.973480,0.962190
T01-V5,T01,43,Regex-only,0.616089,0.972570,0.964562
T01-V6,T01,43,Regex-only,0.617859,0.972485,0.961661
T01-V7,T01,43,Regex-only,0.616511,0.975563,0.960469
T01-V8,T01,43,Regex-only,0.618856,0.971044,0.960419
T02-V1,T02,43,Regex-only,0.615744,0.974749,0.963218
T02-V2,T02,43,Regex-only,0.614326,0.972004,0.959728
T02-V3,T02,43,Regex-only,0.616521,0.975480,0.964690
T02-V4,T02,43,Regex-only,0.618889,0.969770,0.961062
T02-V5,T02,43,Regex-only,0.617859,0.972485,0.961661
T02-V6,T02,43,Regex-only,0.616511,0.975563,0.960469
T02-V7,T02,43,Regex-only,0.616856,0.973044,0.962919
T02-V8,T02,43,Regex-only,0.617637,0.972968,0.961684
T03-V1,T03,43,Regex-only,0.614326,0.972004,0.959728
T03-V2,T03,43,Regex-only,0.616521,0.975480,0.964690
T03-V3,T03,43,Regex-only,0.616889,0.971770,0.963562
T03-V4,T03,43,Regex-only,0.620659,0.969685,0.958161
T03-V5,T03,43,Regex-only,0.616511,0.975563,0.960469
